salary_in_usd,remote_ratio,work_year,experience_level_encoded,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,company_size_L,company_size_M,company_size_S,clusters
106300,100,2024,1,0,0,1,0,0,1,0,1
170000,100,2024,0,1,0,0,0,0,1,0,0
226500,100,2024,2,0,0,0,1,0,1,0,2
110900,100,2024,2,0,0,0,1,0,1,0,1
251000,0,2024,1,0,0,1,0,0,1,0,2
177008,0,2024,1,0,0,1,0,0,1,0,0
168890,0,2024,2,0,0,0,1,0,1,0,0
135000,0,2024,2,0,0,0,1,0,1,0,1
130000,100,2024,1,0,0,1,0,0,1,0,1
90000,100,2024,1,0,0,1,0,0,1,0,1
297000,0,2024,2,0,0,0,1,0,1,0,2
168300,0,2024,2,0,0,0,1,0,1,0,0
190000,0,2024,2,0,0,0,1,0,1,0,0
152000,0,2024,2,0,0,0,1,0,1,0,0
140000,0,2024,2,0,0,0,1,0,1,0,0
125000,0,2024,2,0,0,0,1,0,1,0,1
152000,0,2024,1,0,0,1,0,0,1,0,0
140000,0,2024,2,0,0,0,1,0,1,0,0
120000,0,2024,2,0,0,0,1,0,1,0,1
175000,100,2024,1,0,0,1,0,0,1,0,0
135000,100,2024,1,0,0,1,0,0,1,0,1
214000,0,2024,2,0,0,0,1,0,1,0,0
181900,0,2024,2,0,0,0,1,0,1,0,0
105000,0,2024,1,0,0,1,0,0,1,0,1
70000,0,2024,1,0,0,1,0,0,1,0,1
245400,100,2024,2,0,0,0,1,0,1,0,2
135800,100,2024,2,0,0,0,1,0,1,0,1
249000,0,2024,2,0,0,0,1,0,1,0,2
216000,0,2024,2,0,0,0,1,0,1,0,0
166000,0,2024,2,0,0,0,1,0,1,0,0
104000,0,2024,2,0,0,0,1,0,1,0,1
156145,100,2024,2,0,0,0,1,0,1,0,0
113560,100,2024,2,0,0,0,1,0,1,0,1
145000,0,2024,2,0,0,0,1,0,1,0,0
115000,0,2024,2,0,0,0,1,0,1,0,1
170000,100,2024,2,0,0,0,1,0,1,0,0
136000,100,2024,2,0,0,0,1,0,1,0,1
141000,0,2024,2,0,0,0,1,0,1,0,0
100000,0,2024,2,0,0,0,1,0,1,0,1
153650,0,2024,2,0,0,0,1,0,1,0,0
145000,0,2024,1,0,0,1,0,0,1,0,0
311900,0,2024,2,0,0,0,1,0,1,0,2
207900,0,2024,2,0,0,0,1,0,1,0,0
200000,0,2024,1,0,0,1,0,0,1,0,0
165000,0,2024,1,0,0,1,0,0,1,0,0
115000,0,2024,1,0,0,1,0,0,1,0,1
242000,0,2024,1,0,0,1,0,0,1,0,2
173000,0,2024,1,0,0,1,0,0,1,0,0
173000,100,2024,0,1,0,0,0,0,1,0,0
117000,100,2024,0,1,0,0,0,0,1,0,1
281000,0,2024,2,0,0,0,1,0,1,0,2
206000,0,2024,2,0,0,0,1,0,1,0,0
204000,100,2024,1,0,0,1,0,0,1,0,0
134000,100,2024,1,0,0,1,0,0,1,0,1
173000,0,2024,2,0,0,0,1,0,1,0,0
117000,0,2024,2,0,0,0,1,0,1,0,1
75423,0,2024,1,0,0,1,0,0,1,0,1
45790,0,2024,1,0,0,1,0,0,1,0,1
300000,0,2024,2,0,0,0,1,0,1,0,2
250000,0,2024,2,0,0,0,1,0,1,0,2
410000,0,2024,2,0,0,0,1,0,1,0,2
274000,0,2024,2,0,0,0,1,0,1,0,2
164000,0,2024,2,0,0,0,1,0,1,0,0
173000,0,2024,0,1,0,0,0,0,1,0,0
117000,0,2024,0,1,0,0,0,0,1,0,1
205600,0,2024,1,0,0,1,0,1,0,0,0
105700,0,2024,1,0,0,1,0,1,0,0,1
337000,0,2024,2,0,0,0,1,0,1,0,2
237000,0,2024,2,0,0,0,1,0,1,0,2
165600,0,2024,2,0,0,0,1,1,0,0,0
65800,0,2024,2,0,0,0,1,1,0,0,1
186526,0,2024,2,0,0,0,1,0,1,0,0
200000,100,2024,2,0,0,0,1,0,1,0,0
150000,100,2024,2,0,0,0,1,0,1,0,0
160000,0,2024,1,0,0,1,0,0,1,0,0
270000,0,2024,2,0,0,0,1,0,1,0,2
183600,0,2024,2,0,0,0,1,0,1,0,0
240000,0,2024,2,0,0,0,1,0,1,0,2
170000,0,2024,2,0,0,0,1,0,1,0,0
321000,0,2024,2,0,0,0,1,0,1,0,2
214000,0,2024,2,0,0,0,1,0,1,0,0
145000,100,2024,0,1,0,0,0,0,1,0,0
110000,100,2024,0,1,0,0,0,0,1,0,1
256500,0,2024,2,0,0,0,1,0,1,0,2
138900,0,2024,2,0,0,0,1,0,1,0,0
115000,100,2024,2,0,0,0,1,0,1,0,1
210000,0,2024,1,0,0,1,0,0,1,0,0
140000,0,2024,1,0,0,1,0,0,1,0,0
279400,0,2024,2,0,0,0,1,0,1,0,2
248920,0,2024,2,0,0,0,1,0,1,0,2
200000,0,2024,1,0,0,1,0,0,1,0,0
184000,0,2024,2,0,0,0,1,0,1,0,0
147200,0,2024,2,0,0,0,1,0,1,0,0
198000,100,2024,2,0,0,0,1,0,1,0,0
143000,100,2024,2,0,0,0,1,0,1,0,0
200000,0,2024,2,0,0,0,1,0,1,0,0
160000,0,2024,2,0,0,0,1,0,1,0,0
149000,0,2024,1,0,0,1,0,0,1,0,0
106000,0,2024,1,0,0,1,0,0,1,0,1
160000,0,2024,1,0,0,1,0,0,1,0,0
237000,0,2024,2,0,0,0,1,0,1,0,2
161200,0,2024,2,0,0,0,1,0,1,0,0
160000,0,2024,0,1,0,0,0,0,1,0,0
120000,0,2024,0,1,0,0,0,0,1,0,1
279400,0,2024,1,0,0,1,0,0,1,0,2
250104,0,2024,1,0,0,1,0,0,1,0,2
204000,0,2024,2,0,0,0,1,0,1,0,0
148000,0,2024,2,0,0,0,1,0,1,0,0
234000,0,2024,2,0,0,0,1,0,1,0,2
146000,0,2024,2,0,0,0,1,0,1,0,0
260500,0,2024,2,0,0,0,1,0,1,0,2
173400,0,2024,2,0,0,0,1,0,1,0,0
100000,0,2024,2,0,0,0,1,0,1,0,1
160000,0,2024,1,0,0,1,0,0,1,0,0
80000,0,2024,1,0,0,1,0,0,1,0,1
176000,100,2024,2,0,0,0,1,0,1,0,0
72700,100,2024,2,0,0,0,1,0,1,0,1
353500,0,2024,1,0,0,1,0,0,1,0,2
70800,0,2024,1,0,0,1,0,0,1,0,1
235400,100,2024,2,0,0,0,1,0,1,0,2
179938,100,2024,2,0,0,0,1,0,1,0,0
173000,0,2024,1,0,0,1,0,0,1,0,0
117000,0,2024,1,0,0,1,0,0,1,0,1
178418,0,2024,2,0,0,0,1,0,1,0,0
198600,0,2024,1,0,0,1,0,0,1,0,0
94300,0,2024,1,0,0,1,0,0,1,0,1
214032,0,2024,1,0,0,1,0,0,1,0,0
137000,0,2024,1,0,0,1,0,0,1,0,0
60400,0,2024,1,0,0,1,0,0,1,0,1
223202,0,2024,0,1,0,0,0,0,1,0,2
291900,0,2024,2,0,0,0,1,0,1,0,2
64300,0,2024,2,0,0,0,1,0,1,0,1
128600,0,2024,1,0,0,1,0,0,1,0,1
90500,0,2024,1,0,0,1,0,0,1,0,1
143400,0,2024,0,1,0,0,0,0,1,0,0
98900,0,2024,0,1,0,0,0,0,1,0,1
251000,100,2024,2,0,0,0,1,0,1,0,2
177008,100,2024,2,0,0,0,1,0,1,0,0
240240,0,2024,1,0,0,1,0,0,1,0,2
203350,0,2024,1,0,0,1,0,0,1,0,0
30000,0,2024,0,1,0,0,0,0,1,0,1
179101,100,2024,2,0,0,0,1,0,1,0,0
105353,100,2024,2,0,0,0,1,0,1,0,1
282200,0,2024,2,0,0,0,1,0,1,0,2
133600,0,2024,2,0,0,0,1,0,1,0,1
200200,0,2024,1,0,0,1,0,0,1,0,0
189473,0,2024,1,0,0,1,0,0,1,0,0
171000,0,2024,1,0,0,1,0,0,1,0,0
109000,0,2024,1,0,0,1,0,0,1,0,1
242000,0,2024,1,0,0,1,0,0,1,0,2
173000,0,2024,1,0,0,1,0,0,1,0,0
180393,0,2024,1,0,0,1,0,0,1,0,0
110400,0,2024,1,0,0,1,0,0,1,0,1
76500,0,2024,1,0,0,1,0,0,1,0,1
175000,0,2024,2,0,0,0,1,0,1,0,0
130000,0,2024,2,0,0,0,1,0,1,0,1
281000,0,2024,1,0,0,1,0,0,1,0,2
206000,0,2024,1,0,0,1,0,0,1,0,0
338000,0,2024,3,0,1,0,0,0,1,0,2
156000,0,2024,3,0,1,0,0,0,1,0,0
179551,0,2024,1,0,0,1,0,0,1,0,0
279400,0,2024,1,0,0,1,0,0,1,0,2
257984,0,2024,1,0,0,1,0,0,1,0,2
137000,0,2024,2,0,0,0,1,0,1,0,0
117000,0,2024,2,0,0,0,1,0,1,0,1
293000,0,2024,1,0,0,1,0,0,1,0,2
213000,0,2024,1,0,0,1,0,0,1,0,0
251000,0,2024,2,0,0,0,1,0,1,0,2
177008,0,2024,2,0,0,0,1,0,1,0,0
204000,0,2024,1,0,0,1,0,0,1,0,0
134000,0,2024,1,0,0,1,0,0,1,0,1
173000,100,2024,2,0,0,0,1,0,1,0,0
117000,100,2024,2,0,0,0,1,0,1,0,1
290180,0,2024,1,0,0,1,0,0,1,0,2
234130,0,2024,1,0,0,1,0,0,1,0,2
183552,0,2024,2,0,0,0,1,0,1,0,0
173000,0,2024,2,0,0,0,1,0,1,0,0
235400,100,2024,1,0,0,1,0,0,1,0,2
191373,100,2024,1,0,0,1,0,0,1,0,0
196900,0,2024,1,0,0,1,0,0,1,0,0
182781,0,2024,1,0,0,1,0,0,1,0,0
251000,100,2024,1,0,0,1,0,0,1,0,2
177008,100,2024,1,0,0,1,0,0,1,0,0
208300,0,2024,2,0,0,0,1,0,1,0,0
130100,0,2024,2,0,0,0,1,0,1,0,1
277000,0,2024,2,0,0,0,1,0,1,0,2
115000,0,2024,2,0,0,0,1,0,1,0,1
137500,0,2024,2,0,0,0,1,0,1,0,0
247200,0,2024,2,0,0,0,1,0,1,0,2
118450,0,2024,2,0,0,0,1,0,1,0,1
144300,100,2024,2,0,0,0,1,0,1,0,0
104800,100,2024,2,0,0,0,1,0,1,0,1
108500,100,2024,2,0,0,0,1,0,1,0,1
78800,100,2024,2,0,0,0,1,0,1,0,1
201900,0,2024,2,0,0,0,1,0,1,0,0
83430,0,2024,2,0,0,0,1,0,1,0,1
291900,0,2024,0,1,0,0,0,0,1,0,2
103800,0,2024,0,1,0,0,0,0,1,0,1
118000,100,2024,2,0,0,0,1,0,1,0,1
89500,100,2024,2,0,0,0,1,0,1,0,1
80000,100,2024,0,1,0,0,0,0,1,0,1
60500,100,2024,0,1,0,0,0,0,1,0,1
108500,100,2024,2,0,0,0,1,0,1,0,1
78800,100,2024,2,0,0,0,1,0,1,0,1
188400,0,2024,1,0,0,1,0,0,1,0,0
125600,0,2024,1,0,0,1,0,0,1,0,1
96600,0,2024,2,0,0,0,1,0,1,0,1
144200,0,2024,1,0,0,1,0,0,1,0,0
72100,0,2024,1,0,0,1,0,0,1,0,1
247200,0,2024,2,0,0,0,1,0,1,0,2
124373,0,2024,2,0,0,0,1,0,1,0,1
237600,0,2024,2,0,0,0,1,0,1,0,2
146900,0,2024,2,0,0,0,1,0,1,0,0
179000,0,2024,1,0,0,1,0,0,1,0,0
112000,0,2024,1,0,0,1,0,0,1,0,1
57600,0,2024,0,1,0,0,0,0,1,0,1
50700,0,2024,0,1,0,0,0,0,1,0,1
260000,0,2024,2,0,0,0,1,0,1,0,2
132000,0,2024,2,0,0,0,1,0,1,0,1
85000,100,2024,0,1,0,0,0,0,1,0,1
70000,100,2024,0,1,0,0,0,0,1,0,1
185000,0,2024,2,0,0,0,1,0,1,0,0
143896,0,2024,1,0,0,1,0,0,1,0,0
89040,0,2024,1,0,0,1,0,0,1,0,1
85420,0,2024,0,1,0,0,0,0,1,0,1
50000,0,2024,0,1,0,0,0,0,1,0,1
216000,0,2024,2,0,0,0,1,0,1,0,0
136000,0,2024,2,0,0,0,1,0,1,0,1
140000,0,2024,1,0,0,1,0,0,1,0,0
110000,0,2024,1,0,0,1,0,0,1,0,1
183000,0,2024,2,0,0,0,1,0,1,0,0
260000,0,2024,2,0,0,0,1,0,1,0,2
132250,0,2024,2,0,0,0,1,0,1,0,1
189800,100,2024,1,0,0,1,0,0,1,0,0
105600,100,2024,1,0,0,1,0,0,1,0,1
192386,0,2024,1,0,0,1,0,0,1,0,0
135000,0,2024,1,0,0,1,0,0,1,0,1
83500,0,2024,0,1,0,0,0,0,1,0,1
52500,0,2024,0,1,0,0,0,0,1,0,1
201500,100,2024,2,0,0,0,1,0,1,0,0
183000,100,2024,2,0,0,0,1,0,1,0,0
120000,100,2024,1,0,0,1,0,0,1,0,1
100000,100,2024,1,0,0,1,0,0,1,0,1
100000,100,2024,0,1,0,0,0,0,1,0,1
257600,0,2024,1,0,0,1,0,0,1,0,2
146000,0,2024,1,0,0,1,0,0,1,0,0
300000,100,2024,3,0,1,0,0,0,1,0,2
220000,100,2024,3,0,1,0,0,0,1,0,0
180000,100,2024,3,0,1,0,0,0,1,0,0
233850,0,2024,3,0,1,0,0,0,1,0,2
161300,0,2024,3,0,1,0,0,0,1,0,0
229900,100,2024,2,0,0,0,1,0,1,0,2
167200,100,2024,2,0,0,0,1,0,1,0,0
185000,100,2024,2,0,0,0,1,0,1,0,0
160000,100,2024,2,0,0,0,1,0,1,0,0
178660,0,2024,1,0,0,1,0,0,1,0,0
112500,0,2024,2,0,0,0,1,0,1,0,1
85000,0,2024,0,1,0,0,0,0,1,0,1
65000,0,2024,0,1,0,0,0,0,1,0,1
284900,0,2024,1,0,0,1,0,0,1,0,2
161700,0,2024,1,0,0,1,0,0,1,0,0
198600,0,2024,0,1,0,0,0,0,1,0,0
94300,0,2024,0,1,0,0,0,0,1,0,1
135800,100,2024,2,0,0,0,1,0,1,0,1
95100,100,2024,2,0,0,0,1,0,1,0,1
86900,100,2024,0,1,0,0,0,0,1,0,1
60800,100,2024,0,1,0,0,0,0,1,0,1
140000,0,2024,2,0,0,0,1,0,1,0,0
85000,0,2024,2,0,0,0,1,0,1,0,1
110000,100,2024,1,0,0,1,0,0,1,0,1
80000,100,2024,1,0,0,1,0,0,1,0,1
208300,0,2024,1,0,0,1,0,0,1,0,0
138900,0,2024,1,0,0,1,0,0,1,0,0
238600,0,2024,2,0,0,0,1,0,1,0,2
112000,0,2024,2,0,0,0,1,0,1,0,1
245400,100,2024,2,0,0,0,1,0,1,0,2
139000,100,2024,2,0,0,0,1,0,1,0,0
282200,0,2024,2,0,0,0,1,0,1,0,2
133600,0,2024,2,0,0,0,1,0,1,0,1
57000,0,2024,2,0,0,0,1,0,1,0,1
192170,0,2024,1,0,0,1,0,0,1,0,0
118800,0,2024,1,0,0,1,0,0,1,0,1
240000,0,2024,2,0,0,0,1,0,1,0,2
120750,0,2024,2,0,0,0,1,0,1,0,1
283850,100,2024,2,0,0,0,1,0,1,0,2
144650,100,2024,2,0,0,0,1,0,1,0,0
172000,0,2024,0,1,0,0,0,0,1,0,0
75600,0,2024,0,1,0,0,0,0,1,0,1
92222,0,2024,1,0,0,1,0,0,1,0,1
62395,0,2024,1,0,0,1,0,0,1,0,1
243300,0,2024,0,1,0,0,0,0,1,0,2
131500,0,2024,0,1,0,0,0,0,1,0,1
165400,0,2024,0,1,0,0,0,0,1,0,0
76400,0,2024,0,1,0,0,0,0,1,0,1
75000,0,2024,1,0,0,1,0,0,1,0,1
54000,0,2024,1,0,0,1,0,0,1,0,1
190000,0,2024,1,0,0,1,0,0,1,0,0
137500,0,2024,2,0,0,0,1,0,1,0,0
300000,100,2024,2,0,0,0,1,0,1,0,2
225000,100,2024,2,0,0,0,1,0,1,0,2
271000,0,2024,2,0,0,0,1,0,1,0,2
159000,0,2024,2,0,0,0,1,0,1,0,0
102000,0,2024,1,0,0,1,0,0,1,0,1
178200,0,2024,2,0,0,0,1,0,1,0,0
74800,0,2024,2,0,0,0,1,0,1,0,1
108700,100,2024,0,1,0,0,0,0,1,0,1
76100,100,2024,0,1,0,0,0,0,1,0,1
80000,100,2024,1,0,0,1,0,0,1,0,1
70000,100,2024,1,0,0,1,0,0,1,0,1
130000,0,2024,1,0,0,1,0,0,1,0,1
81700,0,2024,1,0,0,1,0,0,1,0,1
238600,0,2024,2,0,0,0,1,0,1,0,2
112000,0,2024,2,0,0,0,1,0,1,0,1
65000,0,2024,0,1,0,0,0,0,1,0,1
55000,0,2024,0,1,0,0,0,0,1,0,1
70000,0,2024,0,1,0,0,0,0,1,0,1
185000,0,2024,2,0,0,0,1,0,1,0,0
104000,0,2024,2,0,0,0,1,0,1,0,1
185000,0,2024,1,0,0,1,0,1,0,0,0
79600,0,2024,1,0,0,1,0,1,0,0,1
123500,0,2024,2,0,0,0,1,0,1,0,1
73500,0,2024,2,0,0,0,1,0,1,0,1
252500,0,2024,0,1,0,0,0,0,1,0,2
133500,0,2024,0,1,0,0,0,0,1,0,1
230000,0,2024,3,0,1,0,0,0,1,0,2
200000,0,2024,3,0,1,0,0,0,1,0,0
130100,0,2024,2,0,0,0,1,0,1,0,1
198100,0,2024,1,0,0,1,0,0,1,0,0
110219,0,2024,1,0,0,1,0,0,1,0,1
85000,0,2024,1,0,0,1,0,0,1,0,1
72400,0,2024,1,0,0,1,0,0,1,0,1
95413,100,2024,1,0,0,1,0,0,1,0,1
70692,100,2024,1,0,0,1,0,0,1,0,1
151500,0,2024,1,0,0,1,0,0,1,0,0
101000,0,2024,1,0,0,1,0,0,1,0,1
164000,0,2024,2,0,0,0,1,0,1,0,0
105000,0,2024,2,0,0,0,1,0,1,0,1
85000,0,2024,2,0,0,0,1,0,1,0,1
255000,0,2024,3,0,1,0,0,0,1,0,2
205000,0,2024,3,0,1,0,0,0,1,0,0
223000,100,2024,2,0,0,0,1,0,1,0,2
159300,100,2024,2,0,0,0,1,0,1,0,0
288000,100,2024,3,0,1,0,0,0,1,0,2
250000,100,2024,3,0,1,0,0,0,1,0,2
275000,100,2024,2,0,0,0,1,0,1,0,2
200000,100,2024,2,0,0,0,1,0,1,0,0
192000,0,2024,2,0,0,0,1,0,1,0,0
284900,0,2024,1,0,0,1,0,0,1,0,2
161700,0,2024,1,0,0,1,0,0,1,0,0
95000,100,2024,2,0,0,0,1,0,1,0,1
85000,100,2024,2,0,0,0,1,0,1,0,1
113000,0,2024,1,0,0,1,0,0,1,0,1
256500,0,2024,2,0,0,0,1,0,1,0,2
170700,0,2024,2,0,0,0,1,0,1,0,0
350000,0,2024,2,0,0,0,1,0,1,0,2
200000,0,2024,2,0,0,0,1,0,1,0,0
300200,0,2024,2,0,0,0,1,0,1,0,2
170700,0,2024,2,0,0,0,1,0,1,0,0
243300,0,2024,2,0,0,0,1,0,1,0,2
131500,0,2024,2,0,0,0,1,0,1,0,1
109000,0,2024,0,1,0,0,0,0,1,0,1
66000,0,2024,0,1,0,0,0,0,1,0,1
138000,0,2024,1,0,0,1,0,1,0,0,0
120000,0,2024,1,0,0,1,0,1,0,0,1
158200,0,2024,1,0,0,1,0,0,1,0,0
65600,0,2024,1,0,0,1,0,0,1,0,1
250000,0,2024,2,0,0,0,1,0,1,0,2
150000,0,2024,2,0,0,0,1,0,1,0,0
137000,0,2024,1,0,0,1,0,0,1,0,0
60400,0,2024,1,0,0,1,0,0,1,0,1
59513,0,2024,0,1,0,0,0,0,1,0,1
49576,0,2024,0,1,0,0,0,0,1,0,1
164600,0,2024,2,0,0,0,1,0,1,0,0
99200,0,2024,2,0,0,0,1,0,1,0,1
205000,0,2024,2,0,0,0,1,0,1,0,0
140000,0,2024,2,0,0,0,1,0,1,0,0
170000,0,2024,2,0,0,0,1,0,1,0,0
145000,0,2024,2,0,0,0,1,0,1,0,0
234000,0,2024,2,0,0,0,1,0,1,0,2
146000,0,2024,2,0,0,0,1,0,1,0,0
251600,0,2024,2,0,0,0,1,0,1,0,2
96800,0,2024,2,0,0,0,1,0,1,0,1
240000,0,2024,1,0,0,1,0,0,1,0,2
136800,0,2024,1,0,0,1,0,0,1,0,0
106000,0,2024,0,1,0,0,0,0,1,0,1
51600,0,2024,0,1,0,0,0,0,1,0,1
149600,0,2024,1,0,0,1,0,0,1,0,0
90200,0,2024,1,0,0,1,0,0,1,0,1
170640,100,2024,2,0,0,0,1,0,1,0,0
73008,100,2024,2,0,0,0,1,0,1,0,1
180000,0,2024,1,0,0,1,0,0,1,0,0
115000,0,2024,1,0,0,1,0,0,1,0,1
157000,100,2024,2,0,0,0,1,0,1,0,0
130000,100,2024,2,0,0,0,1,0,1,0,1
110000,100,2024,2,0,0,0,1,0,1,0,1
316900,0,2024,2,0,0,0,1,0,1,0,2
210900,0,2024,2,0,0,0,1,0,1,0,0
243500,0,2024,2,0,0,0,1,0,1,0,2
201400,0,2024,2,0,0,0,1,0,1,0,0
130000,0,2024,1,0,0,1,0,0,1,0,1
100000,0,2024,1,0,0,1,0,0,1,0,1
157476,100,2024,2,0,0,0,1,0,1,0,0
104981,100,2024,2,0,0,0,1,0,1,0,1
210000,100,2024,2,0,0,0,1,0,1,0,0
184000,0,2024,1,0,0,1,0,0,1,0,0
123000,0,2024,1,0,0,1,0,0,1,0,1
337300,0,2024,2,0,0,0,1,0,1,0,2
192700,0,2024,2,0,0,0,1,0,1,0,0
313000,0,2024,2,0,0,0,1,0,1,0,2
232000,0,2024,2,0,0,0,1,0,1,0,2
225600,0,2024,2,0,0,0,1,0,1,0,2
146900,0,2024,2,0,0,0,1,0,1,0,0
178000,0,2024,2,0,0,0,1,0,1,0,0
122000,0,2024,2,0,0,0,1,0,1,0,1
187000,0,2024,1,0,0,1,0,0,1,0,0
127000,0,2024,1,0,0,1,0,0,1,0,1
284000,0,2024,2,0,0,0,1,0,1,0,2
189000,0,2024,2,0,0,0,1,0,1,0,0
425000,0,2024,1,0,0,1,0,0,1,0,2
220000,0,2024,1,0,0,1,0,0,1,0,0
105000,0,2024,0,1,0,0,0,0,1,0,1
45000,0,2024,0,1,0,0,0,0,1,0,1
172000,0,2024,2,0,0,0,1,0,1,0,0
284000,0,2024,2,0,0,0,1,0,1,0,2
189000,0,2024,2,0,0,0,1,0,1,0,0
172000,0,2024,1,0,0,1,0,0,1,0,0
117000,0,2024,1,0,0,1,0,0,1,0,1
194000,0,2024,2,0,0,0,1,0,1,0,0
129000,0,2024,2,0,0,0,1,0,1,0,1
243300,0,2024,1,0,0,1,0,0,1,0,2
131500,0,2024,1,0,0,1,0,0,1,0,1
180000,0,2024,2,0,0,0,1,0,1,0,0
143000,0,2024,2,0,0,0,1,0,1,0,0
266000,0,2024,2,0,0,0,1,0,1,0,2
177000,0,2024,2,0,0,0,1,0,1,0,0
257000,0,2024,2,0,0,0,1,0,1,0,2
171000,0,2024,2,0,0,0,1,0,1,0,0
187000,0,2024,2,0,0,0,1,0,1,0,0
127000,0,2024,2,0,0,0,1,0,1,0,1
185100,0,2024,0,1,0,0,0,0,1,0,0
106300,0,2024,0,1,0,0,0,0,1,0,1
155000,100,2024,1,0,0,1,0,0,1,0,0
140000,100,2024,1,0,0,1,0,0,1,0,0
170000,100,2024,1,0,0,1,0,0,1,0,0
150000,100,2024,1,0,0,1,0,0,1,0,0
256500,0,2024,2,0,0,0,1,0,1,0,2
170700,0,2024,2,0,0,0,1,0,1,0,0
176000,0,2024,1,0,0,1,0,0,1,0,0
124000,0,2024,1,0,0,1,0,0,1,0,1
40000,0,2024,0,1,0,0,0,0,1,0,1
36000,0,2024,0,1,0,0,0,0,1,0,1
100000,100,2024,1,0,0,1,0,0,1,0,1
77000,100,2024,1,0,0,1,0,0,1,0,1
250000,0,2024,2,0,0,0,1,0,1,0,2
150000,0,2024,2,0,0,0,1,0,1,0,0
465000,0,2024,2,0,0,0,1,0,1,0,2
323000,0,2024,2,0,0,0,1,0,1,0,2
346300,0,2024,2,0,0,0,1,0,1,0,2
230500,0,2024,2,0,0,0,1,0,1,0,2
211000,0,2024,2,0,0,0,1,0,1,0,0
142000,0,2024,2,0,0,0,1,0,1,0,0
239000,0,2024,1,0,0,1,0,0,1,0,2
161000,0,2024,1,0,0,1,0,0,1,0,0
150000,100,2024,1,0,0,1,0,0,1,0,0
110000,100,2024,1,0,0,1,0,0,1,0,1
212800,0,2024,2,0,0,0,1,1,0,0,0
115100,0,2024,2,0,0,0,1,1,0,0,1
336001,100,2024,3,0,1,0,0,0,1,0,2
201601,100,2024,3,0,1,0,0,0,1,0,0
95000,0,2024,2,0,0,0,1,0,1,0,1
85000,0,2024,2,0,0,0,1,0,1,0,1
81400,0,2024,1,0,0,1,0,0,1,0,1
54600,0,2024,1,0,0,1,0,0,1,0,1
150700,0,2024,1,0,0,1,0,0,1,0,0
87400,0,2024,1,0,0,1,0,0,1,0,1
99200,100,2024,0,1,0,0,0,0,1,0,1
69400,100,2024,0,1,0,0,0,0,1,0,1
215000,0,2024,2,0,0,0,1,0,1,0,0
185000,0,2024,2,0,0,0,1,0,1,0,0
180000,0,2024,2,0,0,0,1,0,1,0,0
75000,100,2024,1,0,0,1,0,0,1,0,1
65000,100,2024,1,0,0,1,0,0,1,0,1
179000,0,2024,1,0,0,1,0,0,1,0,0
112000,0,2024,1,0,0,1,0,0,1,0,1
286000,0,2024,2,0,0,0,1,0,1,0,2
143000,0,2024,2,0,0,0,1,0,1,0,0
198000,0,2024,2,0,0,0,1,0,1,0,0
108000,0,2024,2,0,0,0,1,0,1,0,1
86000,0,2024,1,0,0,1,0,0,1,0,1
80000,0,2024,1,0,0,1,0,0,1,0,1
128000,0,2024,0,1,0,0,0,0,1,0,1
64000,0,2024,0,1,0,0,0,0,1,0,1
199700,0,2024,2,0,0,0,1,0,1,0,0
101520,100,2024,0,1,0,0,0,0,1,0,1
45864,100,2024,0,1,0,0,0,0,1,0,1
109800,0,2024,0,1,0,0,0,0,1,0,1
54200,0,2024,0,1,0,0,0,0,1,0,1
190000,0,2024,2,0,0,0,1,0,1,0,0
77000,0,2024,0,1,0,0,0,0,1,0,1
67000,0,2024,0,1,0,0,0,0,1,0,1
189200,0,2024,1,0,0,1,0,0,1,0,0
102200,0,2024,1,0,0,1,0,0,1,0,1
210000,0,2024,2,0,0,0,1,0,1,0,0
160000,0,2024,2,0,0,0,1,0,1,0,0
324000,0,2024,2,0,0,0,1,0,1,0,2
159000,0,2024,2,0,0,0,1,0,1,0,0
238400,0,2024,1,0,0,1,0,0,1,0,2
140300,0,2024,1,0,0,1,0,0,1,0,0
100000,0,2024,1,0,0,1,0,0,1,0,1
80000,0,2024,1,0,0,1,0,0,1,0,1
96600,0,2024,1,0,0,1,0,0,1,0,1
178090,100,2024,2,0,0,0,1,0,1,0,0
81978,100,2024,2,0,0,0,1,0,1,0,1
96978,100,2024,0,1,0,0,0,0,1,0,1
74598,100,2024,0,1,0,0,0,0,1,0,1
213500,0,2024,2,0,0,0,1,0,1,0,0
174000,0,2024,2,0,0,0,1,0,1,0,0
140900,100,2024,1,0,0,1,0,0,1,0,0
104100,100,2024,1,0,0,1,0,0,1,0,1
64500,0,2024,0,1,0,0,0,0,1,0,1
46500,0,2024,0,1,0,0,0,0,1,0,1
260000,0,2024,2,0,0,0,1,0,1,0,2
140000,0,2024,2,0,0,0,1,0,1,0,0
359170,0,2024,2,0,0,0,1,0,1,0,2
295490,0,2024,2,0,0,0,1,0,1,0,2
166210,100,2024,2,0,0,0,1,0,1,0,0
109350,100,2024,2,0,0,0,1,0,1,0,1
188750,0,2024,2,0,0,0,1,0,1,0,0
155000,0,2024,2,0,0,0,1,0,1,0,0
125000,0,2024,2,0,0,0,1,0,1,0,1
125000,100,2024,2,0,0,0,1,0,1,0,1
126802,100,2024,2,0,0,0,1,0,1,0,1
93724,100,2024,2,0,0,0,1,0,1,0,1
202800,100,2024,2,0,0,0,1,0,1,0,0
115000,100,2024,2,0,0,0,1,0,1,0,1
